Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
08/15/2021,48313,33,Madison County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,47063,33,Hamblen County,TN,31.5,20428,20428,37,19879,39.7,7615,63.4,97.8,23751,36.6,23749,43,22883,45.8,8261,68.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,41007,33,Clatsop County,OR,53,21320,21293,60.3,20440,62.5,7389,78.4,97.7,23665,58.8,23624,66.9,22535,68.9,7934,84.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,29027,33,Callaway County,MO,36.3,16223,16223,41.9,15719,44.4,5226,69.9,90.9,19167,42.8,19166,49.5,18363,51.9,5755,77,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,31073,33,Gosper County,NE,31.3,623,623,36.1,609,39,255,52.4,88.8,,0,,0,,0,,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,54041,33,Lewis County,WV,28.6,4550,4549,33.2,4371,34.8,1708,50.8,57.8,5248,33,5247,38.3,4992,39.7,1827,54.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,54075,33,Pocahontas County,WV,23.1,1905,1905,26.1,1864,27.3,900,41.7,57.8,2219,26.9,2219,30.5,2156,31.6,953,44.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
08/15/2021,12061,33,Indian River County,FL,52.6,84090,84086,58.4,82261,61,45454,84,98.6,105233,65.8,105209,73.1,102265,75.8,54497,99.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,1115,33,St. Clair County,AL,26.5,23729,23728,31.1,23243,33.5,9216,61.1,91.9,31432,35.1,31425,41.2,30351,43.8,10682,70.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,12121,33,Suwannee County,FL,26.6,11817,11817,30.8,11587,33,6015,62.3,98.6,15157,34.1,15156,39.5,14725,42,6790,70.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,30063,33,Missoula County,MT,54.6,65245,65243,62.2,61947,63.6,16451,85.1,95.6,69435,58.1,69421,66.2,65602,67.4,17379,89.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,5001,33,Arkansas County,AR,39.5,6915,6912,46.7,6704,49.7,2432,68.5,89.5,9012,51.5,9007,60.9,8514,63.2,2769,78,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,24015,33,Cecil County,MD,46.6,47923,47922,54.4,45603,57.2,13851,83.1,98.6,54373,52.9,54351,61.7,51421,64.5,15023,90.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,17057,33,Fulton County,IL,41,14074,14062,46.7,13481,48.7,5449,74.9,97.7,17633,51.3,17605,58.5,16738,60.5,6414,88.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,46125,33,Turner County,SD,32.5,2722,2722,38.6,2607,41.1,945,52.7,83.7,,0,,0,,0,,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,48291,33,Liberty County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,29005,33,Atchison County,MO,45.1,2322,2322,51.8,2267,55.2,1005,74.7,90.9,2602,50.6,2602,58.1,2521,61.4,1108,82.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,49003,33,Box Elder County,UT,34,19074,19071,42.7,17954,46.5,5271,71.2,97.1,23574,42.1,23567,52.8,21764,56.4,6401,86.5,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,49033,33,Rich County,UT,35.8,889,889,44.3,863,49.2,323,70.5,97.1,1157,46.6,1157,57.6,1112,63.4,417,91,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,47137,33,Pickett County,TN,34.6,1747,1747,38.4,1728,41.3,906,64.5,97.8,1953,38.7,1952,42.9,1923,45.9,968,68.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,47021,33,Cheatham County,TN,36.5,14838,14836,42.3,14381,45.2,4770,75.5,97.8,17252,42.4,17249,49.2,16538,52,5165,81.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,48453,33,Travis County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,56035,33,Sublette County,WY,24.4,2400,2400,28.5,2356,30.7,991,49.1,96.4,2916,29.7,2916,34.6,2838,37,1103,54.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,72129,33,San Lorenzo Municipio,PR,56.7,20413,20405,63.6,18928,64.1,4755,77.7,96,23830,66.2,23813,74.2,21945,74.3,5792,94.7,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,54045,33,Logan County,WV,28.7,9194,9180,33.1,8761,34.4,3259,48.4,57.8,11778,36.8,11756,42.4,11154,43.8,3893,57.8,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,13015,33,Bartow County,GA,10.5,11306,11306,12.4,10789,13.1,3053,19.6,54.5,13085,12.1,13085,14.3,12195,14.9,3404,21.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
08/15/2021,48309,33,McLennan County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,49051,33,Wasatch County,UT,43.8,14940,14937,54.5,13909,58.8,3489,83.2,97.1,17208,50.5,17202,62.7,15744,66.6,3802,90.7,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,27083,33,Lyon County,MN,44.5,11330,11317,54,10832,57.3,3694,88.1,94.5,12626,49.6,12602,60.1,11937,63.1,3967,94.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,29107,33,Lafayette County,MO,35.7,11665,11664,41.9,11243,44.7,4295,69.3,90.9,13640,41.7,13639,48.9,12982,51.6,4634,74.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,20061,33,Geary County,KS,48.4,15323,15323,63.7,14584,66.5,2414,84.5,93.5,20055,63.3,20054,83.4,18883,86.1,2665,93.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,72015,33,Arroyo Municipio,PR,58.9,10159,10157,66.1,9432,66.7,2656,90.6,96,11426,66.3,11421,74.3,10547,74.6,2916,99.5,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,27165,33,Watonwan County,MN,45.5,4957,4947,54.4,4711,57.1,1751,78.4,94.5,5416,49.7,5404,59.4,5091,61.7,1826,81.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,40089,33,McCurtain County,OK,23.2,7630,7629,28,7525,30.6,3387,55.6,93.6,9733,29.6,9732,35.7,9513,38.7,3762,61.7,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,46019,33,Butte County,SD,25.4,2651,2651,30.3,2585,32.9,1163,54.3,83.7,,0,,0,,0,,0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,46035,33,Davison County,SD,38,7520,7520,44.8,7019,46.1,2341,61.9,83.7,,0,,0,,0,,0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,UNK,33,Unknown County,AS,0,24663,24660,0,22280,0,2517,0,0,29749,0,29741,0,25897,0,2765,0,,,,,
08/15/2021,17101,33,Lawrence County,IL,26.1,4085,4084,29.7,4014,31.6,1629,58.2,97.7,5518,35.2,5516,40.2,5388,42.4,2430,86.8,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,22113,33,Vermilion Parish,LA,24.9,14812,14810,29.8,14415,32.4,5426,57.7,96.1,19332,32.5,19329,38.8,18474,41.5,6037,64.2,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,29167,33,Polk County,MO,30.3,9744,9744,35.5,9411,37.9,3868,65.9,90.9,11781,36.6,11780,42.9,11216,45.1,4177,71.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,22021,33,Caldwell Parish,LA,27.3,2705,2705,32.1,2655,34.7,1187,66,96.1,3296,33.2,3296,39.1,3182,41.6,1345,74.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,19011,33,Benton County,IA,47.6,12215,12215,56,11761,59.7,3886,79.5,97.5,13165,51.3,13165,60.3,12548,63.7,3960,81.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,47003,33,Bedford County,TN,28,13906,13905,33.5,13501,36.4,5299,70.2,97.8,16994,34.2,16988,40.9,16340,44,5770,76.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
08/15/2021,72061,33,Guaynabo Municipio,PR,67.8,56731,56716,76,53312,77.6,14866,99.9,96,66646,79.6,66593,89.2,62304,90.7,17133,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48221,33,Hood County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,37051,33,Cumberland County,NC,47.1,157921,157833,56.8,151088,59.8,34128,83.4,96.3,184665,55,184493,66.4,174796,69.2,37135,90.7,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,20065,33,Graham County,KS,62.2,1545,1545,71.7,1533,77.9,488,70.2,93.5,1615,65.1,1615,74.9,1595,81,512,73.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,26091,33,Lenawee County,MI,40.4,39725,39725,46.5,38016,48.7,14629,76.4,93.8,41259,41.9,41259,48.3,39883,51.1,15190,79.3,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,29067,33,Douglas County,MO,17.8,2347,2347,20.7,2301,22.4,1109,33.8,90.9,2961,22.5,2961,26.2,2876,28,1308,39.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,34021,33,Mercer County,NJ,54.6,200436,200429,63.3,187251,64.7,42172,73.4,93.1,240532,65.5,240503,76,223439,77.2,50369,87.6,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,17009,33,Brown County,IL,27.4,1801,1798,30.6,1763,31.9,677,73.2,97.7,2214,33.7,2208,37.6,2152,38.9,795,85.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,48219,33,Hockley County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,42047,33,Elk County,PA,48.3,14461,14461,55.2,14123,58.4,5584,82.9,93.8,16308,54.5,16307,62.2,15815,65.4,6064,90,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,28071,33,Lafayette County,MS,43.1,23308,23306,49.2,22499,51.1,5552,77,98.3,26203,48.5,26199,55.3,25005,56.8,5995,83.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,49041,33,Sevier County,UT,29.9,6459,6459,36.6,6222,40.5,2571,72.1,97.1,7651,35.4,7649,43.3,7269,47.3,2888,81,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,40147,33,Washington County,OK,31.9,16419,16419,37.8,15774,40.2,6277,61.6,93.6,20816,40.4,20815,47.9,19708,50.2,7587,74.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,51059,33,Fairfax County,VA,51.6,591914,589994,60.7,539858,61.3,100891,62.9,51.3,663872,57.9,660934,68,601413,68.3,111400,69.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,48035,33,Bosque County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,47157,33,Shelby County,TN,38.8,363262,363232,46.6,346054,49.1,92459,70.4,97.8,468555,50,468416,60.1,440775,62.6,112979,86,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,51051,33,Dickenson County,VA,27.8,3981,3978,31.8,3856,33.5,1610,48.9,51.3,4734,33.1,4730,37.8,4560,39.6,1860,56.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
08/15/2021,55023,33,Crawford County,WI,47.8,7704,7704,54.4,7407,57.4,3209,83,97,8218,50.9,8218,58,7853,60.9,3291,85.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,24017,33,Charles County,MD,51.7,84480,84475,61,78849,63.4,18513,88.1,98.6,94074,57.6,94067,68,86695,69.7,19477,92.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48441,33,Taylor County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,20007,33,Barber County,KS,37.3,1652,1652,44.1,1638,48.2,781,76.4,93.5,1869,42.2,1869,49.9,1839,54.1,842,82.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,48437,33,Swisher County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,19089,33,Howard County,IA,42.4,3887,3887,50.6,3783,55,1587,83,97.5,4151,45.3,4151,54,3984,57.9,1644,86,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,31019,33,Buffalo County,NE,30.5,15122,15122,36.1,14402,37.8,3624,48.5,88.8,,0,,0,,0,,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
08/15/2021,21197,33,Powell County,KY,41,5072,5072,48.8,4903,52.1,1620,80.6,93.4,5727,46.3,5726,55.1,5457,58,1740,86.5,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,31165,33,Sioux County,NE,19.8,231,231,22.1,226,23.4,113,31.7,88.8,,0,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,30023,33,Deer Lodge County,MT,47.8,4365,4365,52.1,4205,53.3,1819,81.1,95.6,4657,51,4656,55.6,4432,56.2,1861,83,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,20183,33,Smith County,KS,37.9,1358,1358,43.8,1337,47.1,697,69.6,93.5,1463,40.8,1463,47.2,1426,50.2,728,72.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,47099,33,Lawrence County,TN,26.1,11509,11509,31.2,11248,33.9,4998,63.1,97.8,13829,31.3,13826,37.5,13346,40.3,5599,70.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,53027,33,Grays Harbor County,WA,47.9,35926,35926,55.3,34606,57.9,13129,78.4,96.2,39998,53.3,39997,61.6,38326,64.1,14128,84.4,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,51079,33,Greene County,VA,2.6,508,506,3,494,3.3,144,4.1,51.3,624,3.1,620,3.7,605,4,186,5.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
08/15/2021,1045,33,Dale County,AL,37,18217,18217,43.9,17992,47.4,5670,66.7,91.9,22483,45.7,22482,54.1,21951,57.8,6447,75.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,48375,33,Potter County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,39139,33,Richland County,OH,35.1,42496,42496,40.8,41398,43.6,17345,72.5,97.6,44046,36.4,44046,42.3,42681,44.9,17587,73.5,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,72151,33,Yabucoa Municipio,PR,56.8,18349,18347,63.7,16944,64,5026,91.6,96,22128,68.5,22123,76.8,20405,77,6098,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,55071,33,Manitowoc County,WI,48.8,38544,38544,56.1,37161,59.1,14412,86.4,97,41682,52.8,41680,60.6,39824,63.4,14927,89.5,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,21221,33,Trigg County,KY,36.8,5393,5393,42.5,5257,45.5,2348,69.2,93.4,6208,42.4,6206,48.9,6023,52.2,2541,74.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,22101,33,St. Mary Parish,LA,31.5,15549,15549,37.6,15224,40.5,5827,69.3,96.1,19600,39.7,19600,47.3,18880,50.3,6380,75.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,47189,33,Wilson County,TN,39,56440,56438,46,54065,48.8,16969,73.2,97.8,64794,44.8,64788,52.8,61412,55.4,18344,79.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,54091,33,Taylor County,WV,4,671,671,4.6,623,4.7,215,6.1,57.8,1047,6.3,1047,7.2,971,7.2,269,7.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,21177,33,Muhlenberg County,KY,38.4,11754,11754,44.2,11430,46.9,4193,69.7,93.4,13925,45.5,13925,52.4,13387,54.9,4614,76.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,28033,33,DeSoto County,MS,36.1,66745,66745,42.9,63547,46,18089,73.8,98.3,80891,43.7,80880,52,75558,54.7,19942,81.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,48009,33,Archer County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,,,,
08/15/2021,48285,33,Lavaca County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,26071,33,Iron County,MI,47.7,5278,5278,53.6,5184,56.3,2557,74,93.8,5514,49.8,5514,56,5439,59.1,2707,78.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,51670,33,Hopewell city,VA,0.3,57,57,0.3,55,0.3,10,0.3,51.3,70,0.3,70,0.4,67,0.4,15,0.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,29183,33,St. Charles County,MO,49.2,197812,197811,57.8,186783,60.3,53490,84.3,90.9,223717,55.6,223711,65.3,209069,67.5,56913,89.7,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,17165,33,Saline County,IL,34.4,8084,8079,39.9,7873,42.6,3464,72,97.7,10294,43.8,10277,50.8,9910,53.7,4117,85.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,39149,33,Shelby County,OH,29.4,14289,14289,34.9,13943,38.1,5509,66.6,97.6,14824,30.5,14824,36.2,14384,39.3,5637,68.1,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,22053,33,Jefferson Davis Parish,LA,24.3,7625,7625,29.2,7479,32,3154,60.1,96.1,9559,30.5,9559,36.6,9223,39.4,3480,66.3,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,26031,33,Cheboygan County,MI,43.5,11005,11005,48.3,10697,50.5,4689,66.1,93.8,12068,47.7,12068,53,11874,56.1,5264,74.2,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,51197,33,Wythe County,VA,20.1,5777,5765,23,5528,24,2079,32.7,51.3,7076,24.7,7061,28.2,6775,29.4,2593,40.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
08/15/2021,55073,33,Marathon County,WI,48.1,65273,65273,56.4,62039,59.1,20698,83.9,97,70799,52.2,70797,61.1,66714,63.6,21614,87.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48105,33,Crockett County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,37043,33,Clay County,NC,29,3259,3259,32.4,3247,34.7,1896,52.9,96.3,4358,38.8,4357,43.4,4334,46.3,2525,70.5,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,27113,33,Pennington County,MN,40.1,5666,5662,47.3,5427,49.7,1871,70.3,94.5,6065,43,6056,50.6,5722,52.4,1871,70.3,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,40051,33,Grady County,OK,28.1,15701,15699,33.1,15243,35.8,5529,59.2,93.6,18730,33.5,18728,39.5,17939,42.1,6087,65.2,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,45007,33,Anderson County,SC,30.5,61868,61810,35.8,59838,38.2,24270,65.4,93.7,70774,34.9,70667,41,67888,43.3,26096,70.3,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,27159,33,Wadena County,MN,39.9,5460,5457,48,5313,52.4,2442,83.6,94.5,6188,45.2,6181,54.4,5988,59,2884,98.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,39137,33,Putnam County,OH,40.2,13603,13603,48.4,13261,52.5,5030,82.5,97.6,13626,40.2,,0,,0,,0,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,51680,33,Lynchburg city,VA,0.8,635,635,0.9,620,0.9,97,0.8,51.3,839,1,838,1.2,816,1.2,117,1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
08/15/2021,17037,33,DeKalb County,IL,40.8,42781,42678,47.4,40165,48.7,10644,78.5,97.7,57768,55.1,57587,63.9,53769,65.2,13227,97.6,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
